id,name,sector,subsector,country,assetType,sourceType,longitude,latitude,srid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,gadm_id
3642268,Chōshi City,transportation,road-transportation,JPN,,gadm-aggregation,140.76064221834872,35.751111983500095,4326,co2e_100yr,67274.70850522784,0.00023760734968720275,t of CO2e_100yr per Vehicle*km ,283133954.3738498,Vehicle*km ,985.1617338964076,km,287398.449038442,2025,JPN.4_1
42243934,Japan_Kanto_Conventional onshore,fossil-fuel-operations,oil-and-gas-transport,JPN,,point-source,140.31506642642,35.54816608999,4326,co2e_100yr,66405.50692759179,0.0,license restricted,0.0,license restricted,0.0,license restricted,0.0,2025,JPN.4_1
450763,CHIBA MIHAMA,power,electricity-generation,JPN,"gas, other_fossil",point-source,140.1277,35.6015,4326,co2e_100yr,66006.0,0.38822491471591575,t of CO2e_100yr per MWh,170020.0,MWh,57.6,MW,2951.736111111111,2025,JPN.4_1
1031086,Chiba City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,140.18889837397845,35.597805023500115,4326,co2e_100yr,64248.237056000005,3.7253715081105654e-05,t of CO2e_100yr per MJ,1724612885.3491297,MJ,63201284.870000005,m^2,27.287623802214156,2025,JPN.4_1
5029672,Ichihara City,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,140.1462360387518,35.390703201000036,4326,co2e_100yr,60434.40612,1.0,t of CO2e_100yr per t CO2,60434.40612,t CO2,161.89987280089304,t CO2 / ha,373.28260408408823,2025,JPN.4_1
1311096,Mobara City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,140.29722629072342,35.436365127500096,4326,co2e_100yr,57189.848762,3.7654401552906055e-05,t of CO2e_100yr per MJ,1518809127.3113399,MJ,78572115.78904998,m^2,19.330128914805233,2025,JPN.4_1
25452048,Saijo power station,power,electricity-generation,JPN,coal,point-source,133.1686,33.9331,4326,co2e_100yr,4225900.0,0.9501101668240478,t of CO2e_100yr per MWh,4447800.0,MWh,750.0,MW,5930.4,2024,JPN.5_1
25452214,Niihama Nishi power station,power,electricity-generation,JPN,"coal, oil",point-source,133.2492,33.9546,4326,co2e_100yr,1690300.0,0.9500337230215827,t of CO2e_100yr per MWh,1779200.0,MWh,300.0,MW,5930.666666666667,2024,JPN.5_1
714503,DAIO PAPER MISHIMA MILL,power,electricity-generation,JPN,"coal, oil",point-source,133.5523,33.9966,4326,co2e_100yr,1492200.0,0.9312862759782812,t of CO2e_100yr per MWh,1602300.0,MWh,376.33,MW,4257.699359604602,2024,JPN.5_1
25452213,Nyugawa power station,power,electricity-generation,JPN,coal,point-source,133.1154,33.934,4326,co2e_100yr,1408600.0,0.950087683798732,t of CO2e_100yr per MWh,1482600.0,MWh,250.0,MW,5930.4,2024,JPN.5_1
3642498,Matsuyama City,transportation,road-transportation,JPN,,gadm-aggregation,132.79839808269756,33.85508550000009,4326,co2e_100yr,1076097.303291039,0.00023760205354078339,t of CO2e_100yr per Vehicle*km ,4528989910.881943,Vehicle*km ,7164.519432876303,km,632141.4790361888,2024,JPN.5_1
3143992,Taiyo Oil Shikoku Refinery,fossil-fuel-operations,oil-and-gas-refining,JPN,Medium Conversion,point-source,132.859872,34.049963,4326,co2e_100yr,925186.8777899999,0.024185824053495418,t of CO2e_100yr per BBL,38253270.83103,BBL,138000.0,BBL per day,277.19761471760864,2024,JPN.5_1
44375596,Daio Paper Corporation - Mishima Mill,manufacturing,pulp-and-paper,JPN,Chemical wood pulp; Mechanical and semi-chemical wood pulp; Semi-chemical wood pulp,point-source,133.5522833,33.9901367,4326,co2e_100yr,657793.9358999999,0.5809999999914588,t of CO2e_100yr per t of pulp & paper,1132175.44907,t of pulp & paper,2500000.0001999997,t of pulp & paper,0.4528701795917705,2024,JPN.5_1
3642511,Imabari City,transportation,road-transportation,JPN,,gadm-aggregation,132.93067225476648,34.019314000000094,4326,co2e_100yr,554470.1470403557,0.00023854656634958373,t of CO2e_100yr per Vehicle*km ,2324368594.0454674,Vehicle*km ,5359.698488455921,km,433675.2522650013,2024,JPN.5_1
3642501,Saijō City,transportation,road-transportation,JPN,,gadm-aggregation,133.11481015782522,33.86282730150006,4326,co2e_100yr,419582.5471300286,0.00023688368217213138,t of CO2e_100yr per Vehicle*km ,1771259815.2925503,Vehicle*km ,4189.544508826096,km,422780.9995957901,2024,JPN.5_1
1311135,Matsuyama City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.79839808269756,33.85508550000009,4326,co2e_100yr,358896.45503,4.8724900678554074e-05,t of CO2e_100yr per MJ,7365770889.87204,MJ,360162838.06020004,m^2,20.451224033948986,2024,JPN.5_1
715324,MARUSUMI OHE MILL,power,electricity-generation,JPN,"coal, biomass",point-source,133.557,34.0057,4326,co2e_100yr,325000.0,0.488171235448742,t of CO2e_100yr per MWh,665750.0,MWh,127.5,MW,5221.568627450981,2024,JPN.5_1
452566,NIIHAMA KITA,power,electricity-generation,JPN,"gas, other_fossil",point-source,133.2573,33.9652,4326,co2e_100yr,314360.0,0.5075070226986536,t of CO2e_100yr per MWh,619420.0,MWh,150.0,MW,4129.466666666666,2024,JPN.5_1
3642503,Shikokuchūō City,transportation,road-transportation,JPN,,gadm-aggregation,133.52802141455726,33.933105500000124,4326,co2e_100yr,301852.5974560365,0.00023694649576066527,t of CO2e_100yr per Vehicle*km ,1273927248.7951522,Vehicle*km ,2793.9363056788684,km,455961.4498747903,2024,JPN.5_1
3642499,Niihama City,transportation,road-transportation,JPN,,gadm-aggregation,133.30942674586913,33.903190499500084,4326,co2e_100yr,298113.00267103757,0.0002370250120413448,t of CO2e_100yr per Vehicle*km ,1257728035.1283646,Vehicle*km ,2007.637087601664,km,626471.8075271534,2024,JPN.5_1
3642500,Ōzu City,transportation,road-transportation,JPN,,gadm-aggregation,132.54972269708816,33.53131866450008,4326,co2e_100yr,232035.9851691365,0.0002373886654938183,t of CO2e_100yr per Vehicle*km ,977451828.5717344,Vehicle*km ,4438.308488501276,km,220230.70976343952,2024,JPN.5_1
3642502,Seiyo City,transportation,road-transportation,JPN,,gadm-aggregation,132.6581808085038,33.41535950000016,4326,co2e_100yr,202071.34599923674,0.00023744448814874559,t of CO2e_100yr per Vehicle*km ,851025633.7163339,Vehicle*km ,4252.2244120001205,km,200136.5758859459,2024,JPN.5_1
3642512,Iyo City,transportation,road-transportation,JPN,,gadm-aggregation,132.71645660924872,33.6984138495001,4326,co2e_100yr,187201.58722299963,0.0002373734813853665,t of CO2e_100yr per Vehicle*km ,788637324.3146113,Vehicle*km ,2279.260601287846,km,346005.77216532815,2024,JPN.5_1
38889104,Unknown name,transportation,international-shipping,JPN,,point-source,133.5298,34.0218,4326,co2e_100yr,182987.82629630744,0.34872301494659697,t of CO2e_100yr per Nautical miles (nmi),524736.8784200549,Nautical miles (nmi),4281.0,voyages and stays,122.57343574399788,2024,JPN.5_1
3642507,Uwajima City,transportation,road-transportation,JPN,,gadm-aggregation,132.56683090223314,33.17841900000019,4326,co2e_100yr,169862.9471054474,0.00023729255697226128,t of CO2e_100yr per Vehicle*km ,715837653.2025142,Vehicle*km ,3032.685184138171,km,236040.87128679038,2024,JPN.5_1
3642505,Tōon City,transportation,road-transportation,JPN,,gadm-aggregation,132.93297274670175,33.81349945100004,4326,co2e_100yr,160722.39733204938,0.0002373483304521242,t of CO2e_100yr per Vehicle*km ,677158322.6470972,Vehicle*km ,1393.4203638885076,km,485968.4415386361,2024,JPN.5_1
1932139,Matsuyama,transportation,domestic-shipping,JPN,,point-source,132.701189,33.84596,4326,co2e_100yr,145506.71801697934,0.2461656874470614,t of CO2e_100yr per Nautical miles (nmi),591092.6072841526,Nautical miles (nmi),35636.0,voyages and stays,16.58695160186757,2024,JPN.5_1
1311128,Imabari City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.93067225476648,34.019314000000094,4326,co2e_100yr,140676.810328,3.6543651313259936e-05,t of CO2e_100yr per MJ,3849555402.17064,MJ,188231050.99536,m^2,20.451224077081385,2024,JPN.5_1
2795962,Niihamanishi,transportation,international-shipping,JPN,,point-source,133.258527,33.966792,4326,co2e_100yr,119231.1297804993,0.22441221150355212,t of CO2e_100yr per Nautical miles (nmi),531304.1076582058,Nautical miles (nmi),1136.0,voyages and stays,467.6972778681389,2024,JPN.5_1
1932150,Mishima,transportation,domestic-shipping,JPN,,point-source,133.525543,33.988146,4326,co2e_100yr,116243.4719190156,0.21410700748048817,t of CO2e_100yr per Nautical miles (nmi),542922.3138790028,Nautical miles (nmi),13790.0,voyages and stays,39.37072616961587,2024,JPN.5_1
3642516,Masaki Town,transportation,road-transportation,JPN,,gadm-aggregation,132.73169884407963,33.78936958300008,4326,co2e_100yr,116243.2278933337,0.00023767684640099175,t of CO2e_100yr per Vehicle*km ,489080992.33703333,Vehicle*km ,727.0779901690806,km,672666.4800062211,2024,JPN.5_1
3642506,Uchiko Town,transportation,road-transportation,JPN,,gadm-aggregation,132.77665996413856,33.572273255000056,4326,co2e_100yr,115954.49932999845,0.00023733543202006634,t of CO2e_100yr per Vehicle*km ,488568008.3376454,Vehicle*km ,2444.326075646069,km,199878.4095156004,2024,JPN.5_1
1932331,Yawatahama Harbor,transportation,domestic-shipping,JPN,,point-source,132.417102,33.453467,4326,co2e_100yr,112168.51161205274,0.32169709067779034,t of CO2e_100yr per Nautical miles (nmi),348677.4200404565,Nautical miles (nmi),27768.0,voyages and stays,12.556807117561817,2024,JPN.5_1
5029713,Kumakōgen Town,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,132.96464530814538,33.61556243950011,4326,co2e_100yr,105180.48399000001,1.0,t of CO2e_100yr per t CO2,105180.48399000001,t CO2,161.89987280089304,t CO2 / ha,649.6637839817984,2024,JPN.5_1
3642515,Kumakōgen Town,transportation,road-transportation,JPN,,gadm-aggregation,132.96464530814538,33.61556243950011,4326,co2e_100yr,101934.45787339765,0.0002371236853983077,t of CO2e_100yr per Vehicle*km ,429878852.89558315,Vehicle*km ,2713.012805617413,km,158450.7275474336,2024,JPN.5_1
1932187,Niihamanishi,transportation,domestic-shipping,JPN,,point-source,133.258527,33.966792,4326,co2e_100yr,94632.09977330042,0.18957884883514112,t of CO2e_100yr per Nautical miles (nmi),499170.1360925187,Nautical miles (nmi),28868.0,voyages and stays,17.29146931178186,2024,JPN.5_1
3173077,Matsuyama Airport,transportation,domestic-aviation,JPN,domestic,point-source,132.6999969482422,33.82720184326172,4326,co2e_100yr,94410.78255093099,3.1848478699999996,t of CO2e_100yr per t of fuel,29643.73383113304,t of fuel,24765.0,flights,1.1970011641886953,2024,JPN.5_1
1311138,Saijō City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.11481015782522,33.86282730150006,4326,co2e_100yr,90403.092502,2.451164187807935e-05,t of CO2e_100yr per MJ,3688169603.3119297,MJ,180339798.06228006,m^2,20.451223983505994,2024,JPN.5_1
3642509,Yawatahama City,transportation,road-transportation,JPN,,gadm-aggregation,132.4445367054018,33.473148500000036,4326,co2e_100yr,87939.2659168992,0.00023793857275752894,t of CO2e_100yr per Vehicle*km ,369588103.76035,Vehicle*km ,1621.7854715765852,km,227889.63783296355,2024,JPN.5_1
2795936,Mishima,transportation,international-shipping,JPN,,point-source,133.525543,33.988146,4326,co2e_100yr,84132.99788450079,0.2572986646577788,t of CO2e_100yr per Nautical miles (nmi),326985.7540706721,Nautical miles (nmi),702.0,voyages and stays,465.79167246534485,2024,JPN.5_1
38899853,Taiyo Oil Refinery Shikoko,transportation,domestic-shipping,JPN,,point-source,132.85817,34.054197,4326,co2e_100yr,81571.07542347498,0.22299343130449745,t of CO2e_100yr per Nautical miles (nmi),365800.3509174658,Nautical miles (nmi),10432.0,voyages and stays,35.06521768764051,2024,JPN.5_1
1311144,Uwajima City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.56683090223314,33.17841900000019,4326,co2e_100yr,78491.397942,6.980417223926904e-05,t of CO2e_100yr per MJ,1124451381.97404,MJ,54982107.25248,m^2,20.451223828335916,2024,JPN.5_1
5029721,Shikokuchūō City,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,133.52802141455726,33.933105500000124,4326,co2e_100yr,78372.50001,1.0,t of CO2e_100yr per t CO2,78372.50001,t CO2,161.89987280089304,t CO2 / ha,484.08005920043996,2024,JPN.5_1
1311136,Niihama City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.30942674586913,33.903190499500084,4326,co2e_100yr,78012.84340799999,2.3737405086172376e-05,t of CO2e_100yr per MJ,3286494169.2149997,MJ,160699141.6674,m^2,20.451224164078468,2024,JPN.5_1
3642508,Ainan Town,transportation,road-transportation,JPN,,gadm-aggregation,132.59933355147282,32.9793490000001,4326,co2e_100yr,74863.30438656453,0.0002379692799030671,t of CO2e_100yr per Vehicle*km ,314592305.4314358,Vehicle*km ,1632.4560180733674,km,192711.0451666068,2024,JPN.5_1
3642504,Tobe Town,transportation,road-transportation,JPN,,gadm-aggregation,132.80449352888473,33.70086072550009,4326,co2e_100yr,71567.82261467537,0.0002373032258279587,t of CO2e_100yr per Vehicle*km ,301588073.0865453,Vehicle*km ,962.625057611256,km,313297.5510059264,2024,JPN.5_1
1311140,Shikokuchūō City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.52802141455726,33.933105500000124,4326,co2e_100yr,63625.070408,2.234383635545066e-05,t of CO2e_100yr per MJ,2847544593.3204303,MJ,139235900.8698,m^2,20.4512239697661,2024,JPN.5_1
1932240,Saijo,transportation,domestic-shipping,JPN,,point-source,133.141201,33.936111,4326,co2e_100yr,60896.164954889355,0.21526156637313468,t of CO2e_100yr per Nautical miles (nmi),282893.81137983483,Nautical miles (nmi),13905.0,voyages and stays,20.344754504123326,2024,JPN.5_1
3642514,Kihoku Town,transportation,road-transportation,JPN,,gadm-aggregation,132.76806889656564,33.29187774700014,4326,co2e_100yr,57860.860921376385,0.0002369580719795573,t of CO2e_100yr per Vehicle*km ,244181852.24923724,Vehicle*km ,1059.16877422803,km,230541.02253647722,2024,JPN.5_1
5029720,Seiyo City,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,132.6581808085038,33.41535950000016,4326,co2e_100yr,53829.28998,1.0,t of CO2e_100yr per t CO2,53829.28998,t CO2,161.89987280089304,t CO2 / ha,332.48506653368463,2024,JPN.5_1
1311139,Seiyo City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.6581808085038,33.41535950000016,4326,co2e_100yr,51285.54132799999,6.977074896196828e-05,t of CO2e_100yr per MJ,735057915.9750099,MJ,35942001.16116,m^2,20.45122397829466,2024,JPN.5_1
1311137,Ōzu City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.54972269708816,33.53131866450008,4326,co2e_100yr,50465.411920000006,5.508347694322343e-05,t of CO2e_100yr per MJ,916162426.92916,MJ,44797437.32387999,m^2,20.451224035549576,2024,JPN.5_1
21461533,Saijō City,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.11481015782522,33.86282730150006,4326,co2e_100yr,47039.8341834241,12.686039432038832,t of CO2e_100yr per area [ha],3707.9999975898,area [ha],3708.0,area [ha],0.99999999935,2024,JPN.5_1
1932320,Uwajima Harbor,transportation,domestic-shipping,JPN,,point-source,132.55974,33.221815,4326,co2e_100yr,40269.45171830722,0.13751531133761244,t of CO2e_100yr per Nautical miles (nmi),292836.1309486629,Nautical miles (nmi),6748.0,voyages and stays,43.395988581603866,2024,JPN.5_1
3642510,Ikata Town,transportation,road-transportation,JPN,,gadm-aggregation,132.20825678268204,33.428934000000055,4326,co2e_100yr,36051.31694817733,0.0002379610346205268,t of CO2e_100yr per Vehicle*km ,151500925.3748954,Vehicle*km ,1036.2596604644796,km,146199.77130730785,2024,JPN.5_1
1311145,Yawatahama City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.4445367054018,33.473148500000036,4326,co2e_100yr,35229.667602,7.267334935383173e-05,t of CO2e_100yr per MJ,484767358.53296,MJ,23703586.675920006,m^2,20.451223908043644,2024,JPN.5_1
5029716,Matsuyama City,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,132.79839808269756,33.85508550000009,4326,co2e_100yr,35017.2,1.0,t of CO2e_100yr per t CO2,35017.2,t CO2,161.89987280089304,t CO2 / ha,216.28923725631762,2024,JPN.5_1
1311129,Iyo City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.71645660924872,33.6984138495001,4326,co2e_100yr,34193.476634,5.6009049416223065e-05,t of CO2e_100yr per MJ,610499142.3778,MJ,29851472.0892,m^2,20.4512239983861,2024,JPN.5_1
38889293,Taiyo Oil Refinery Shikoko,transportation,international-shipping,JPN,,point-source,132.85817,34.054197,4326,co2e_100yr,30512.94001412332,0.26681836970083955,t of CO2e_100yr per Nautical miles (nmi),114358.46807824683,Nautical miles (nmi),723.0,voyages and stays,158.17215501832203,2024,JPN.5_1
5029718,Ōzu City,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,132.54972269708816,33.53131866450008,4326,co2e_100yr,30222.477,1.0,t of CO2e_100yr per t CO2,30222.477,t CO2,161.89987280089304,t CO2 / ha,186.67387736102836,2024,JPN.5_1
5029707,Ainan Town,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,132.59933355147282,32.9793490000001,4326,co2e_100yr,30041.16801,1.0,t of CO2e_100yr per t CO2,30041.16801,t CO2,161.89987280089304,t CO2 / ha,185.5539938993349,2024,JPN.5_1
38899545,Unknown name,transportation,domestic-shipping,JPN,,point-source,133.53,34.0216,4326,co2e_100yr,28239.40347942562,0.3828954740934598,t of CO2e_100yr per Nautical miles (nmi),73752.25195932388,Nautical miles (nmi),5900.0,voyages and stays,12.500381688020997,2024,JPN.5_1
1311133,Masaki Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.73169884407963,33.78936958300008,4326,co2e_100yr,27272.389816,4.2026807342781624e-05,t of CO2e_100yr per MJ,648928423.07909,MJ,31730542.2414,m^2,20.451223875790227,2024,JPN.5_1
1311142,Tōon City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.93297274670175,33.81349945100004,4326,co2e_100yr,26776.323104,4.0735642600403386e-05,t of CO2e_100yr per MJ,657319276.0615699,MJ,32140827.951839995,m^2,20.45122412672446,2024,JPN.5_1
1031149,Matsuyama City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.79839808269756,33.85508550000009,4326,co2e_100yr,26624.822799999998,4.876817302479746e-05,t of CO2e_100yr per MJ,545946693.276,MJ,18903618.708,m^2,28.88053878514571,2024,JPN.5_1
2795925,Mategata,transportation,international-shipping,JPN,,point-source,132.913097,34.109827,4326,co2e_100yr,26479.165213763,0.27549254939289014,t of CO2e_100yr per Nautical miles (nmi),96115.72172138885,Nautical miles (nmi),100.0,voyages and stays,961.1572172138885,2024,JPN.5_1
2795928,Matsuyama,transportation,international-shipping,JPN,,point-source,132.701189,33.84596,4326,co2e_100yr,26346.526176762556,0.22877315523208716,t of CO2e_100yr per Nautical miles (nmi),115164.41319364755,Nautical miles (nmi),594.0,voyages and stays,193.87948349098914,2024,JPN.5_1
38899760,"Niihama Port,Ehime",transportation,domestic-shipping,JPN,,point-source,133.335346,33.984098,4326,co2e_100yr,24859.921033676274,0.29778632001859917,t of CO2e_100yr per Nautical miles (nmi),83482.41461234207,Nautical miles (nmi),3459.0,voyages and stays,24.134840882434826,2024,JPN.5_1
